path,strain_heterogeneity,assembly_approach
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.57_SRR1930132.cmseq.csv,1.410488246,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.51_SRR1930134.cmseq.csv,4.453699661,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.37_SRR1930134.cmseq.csv,1.058990353,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.39_SRR1930134.cmseq.csv,7.5,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.6_SRR1761717.cmseq.csv,4.32688172,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.65_SRR1930132.cmseq.csv,3.164632382,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.21_SRR1930134.cmseq.csv,4.173913043,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.3_SRR1930132.cmseq.csv,3.37951958,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.44_SRR1930132.cmseq.csv,5.938697318,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.22_SRR1930134.cmseq.csv,4.589114194,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.8_SRR1761717.cmseq.csv,0.161163261,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.34_SRR1930132.cmseq.csv,5.206220419,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.61_SRR1930134.cmseq.csv,1.464627591,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.18_SRR1930134.cmseq.csv,3.516123155,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.60_SRR1930134.cmseq.csv,0.920366255,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.58_SRR1930134.cmseq.csv,0.07359053,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.42_SRR1761717.cmseq.csv,1.14010808,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.19_SRR1761717.cmseq.csv,2.32906722,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.12_SRR1930134.cmseq.csv,7.212405337,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.43_SRR1761717.cmseq.csv,0.081697863,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.9_SRR1930132.cmseq.csv,1.231527094,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.7_SRR1930132.cmseq.csv,1.194161875,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.41_SRR1930134.cmseq.csv,6.778276848,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.24_SRR1930128.cmseq.csv,6.420233463,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.39_SRR1930132.cmseq.csv,6.088560886,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.4_SRR1930128.cmseq.csv,4.094038082,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.37_SRR1930132.cmseq.csv,4.518167457,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.48_SRR1930134.cmseq.csv,0.800201309,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.34_SRR1930128.cmseq.csv,4.579755399,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.21_SRR1930132.cmseq.csv,0,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.55_SRR1930128.cmseq.csv,2.373617993,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.57_SRR1930128.cmseq.csv,0.251397145,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.38_SRR1930134.cmseq.csv,0.574712644,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.44_SRR1930128.cmseq.csv,4.796747967,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.45_SRR1930134.cmseq.csv,0.148049998,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.20_SRR1930134.cmseq.csv,9.142305571,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.3_SRR1930128.cmseq.csv,2.373574236,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.22_SRR1930132.cmseq.csv,0,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.10_SRR1930134.cmseq.csv,4.107551487,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.39_SRR1930128.cmseq.csv,0.599243266,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.65_SRR1930128.cmseq.csv,1.822226006,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.37_SRR1930128.cmseq.csv,2.3845598,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.61_SRR1930132.cmseq.csv,5.772678379,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.32_SRR1930134.cmseq.csv,4.496973191,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.21_SRR1930128.cmseq.csv,5.643496215,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.53_SRR1930134.cmseq.csv,3.206114133,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.1_SRR1930134.cmseq.csv,4.871567759,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.18_SRR1930132.cmseq.csv,2.292768959,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.49_SRR1930132.cmseq.csv,2.728297632,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.58_SRR1930132.cmseq.csv,10.43771044,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.22_SRR1930128.cmseq.csv,0.146254716,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.40_SRR1930134.cmseq.csv,8.928338337,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.15_SRR1930132.cmseq.csv,2.678571429,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.12_SRR1930132.cmseq.csv,9.592641261,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.41_SRR1930132.cmseq.csv,3.723404255,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.63_SRR1930132.cmseq.csv,4.896291031,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.52_SRR1930132.cmseq.csv,2.564102564,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.26_SRR1930132.cmseq.csv,2.050198807,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.5_SRR1930132.cmseq.csv,0.992555831,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.17_SRR1930132.cmseq.csv,5.026929982,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.61_SRR1930128.cmseq.csv,4.745822965,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.9_SRR1930128.cmseq.csv,2.627070246,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.18_SRR1930128.cmseq.csv,6.386651323,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.7_SRR1930128.cmseq.csv,0.268465753,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.58_SRR1930128.cmseq.csv,9.161931818,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.51_SRR1930132.cmseq.csv,4.389482761,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.12_SRR1930128.cmseq.csv,5.316550817,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.41_SRR1930128.cmseq.csv,4.59207734,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.24_SRR1929574.cmseq.csv,10.09615385,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.36_SRR1930134.cmseq.csv,4.352872896,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.34_SRR1929574.cmseq.csv,0.573175392,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.60_SRR1930132.cmseq.csv,3.467741935,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.39_SRR1929574.cmseq.csv,5.437956204,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.27_SRR1930134.cmseq.csv,6.789638932,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.49_SRR1930128.cmseq.csv,3.633550669,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.21_SRR1929574.cmseq.csv,11.20879121,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.37_SRR1929574.cmseq.csv,3.596433289,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.15_SRR1930128.cmseq.csv,2.792568256,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.52_SRR1930128.cmseq.csv,6.368251038,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.5_SRR1930128.cmseq.csv,6.505494505,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.22_SRR1929574.cmseq.csv,11.71993912,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.17_SRR1930128.cmseq.csv,5.863066538,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.63_SRR1930128.cmseq.csv,2.273975469,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.26_SRR1930128.cmseq.csv,4.963211055,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.10_SRR1930132.cmseq.csv,5.614567527,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.20_SRR1930132.cmseq.csv,4.777415852,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.45_SRR1930132.cmseq.csv,3.786307054,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.51_SRR1930128.cmseq.csv,3.64634022,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.61_SRR1929574.cmseq.csv,0.098048402,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.32_SRR1930132.cmseq.csv,2.711076685,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.58_SRR1929574.cmseq.csv,0.105535947,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.18_SRR1929574.cmseq.csv,0.2182331,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.1_SRR1930132.cmseq.csv,3.730389309,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.48_SRR1930132.cmseq.csv,0.862068966,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.41_SRR1929574.cmseq.csv,1.215331194,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.12_SRR1929574.cmseq.csv,8.191892271,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.56_SRR1761666.cmseq.csv,0,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.60_SRR1930128.cmseq.csv,4.843572051,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.29_SRR1761666.cmseq.csv,1.766004415,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.53_SRR1930132.cmseq.csv,4.073540014,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.40_SRR1930132.cmseq.csv,3.251670379,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.34_SRR1761717.cmseq.csv,2.161133195,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.39_SRR1761717.cmseq.csv,1.578091507,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.22_SRR1761717.cmseq.csv,1.504595762,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.24_SRR1761717.cmseq.csv,0.049676264,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.62_SRR1930134.cmseq.csv,2.475354513,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.37_SRR1761717.cmseq.csv,1.460534493,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.44_SRR1929574.cmseq.csv,2.367864693,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.57_SRR1929574.cmseq.csv,1.218229326,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.38_SRR1930128.cmseq.csv,6.756756757,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.55_SRR1929574.cmseq.csv,3.167118951,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.21_SRR1761717.cmseq.csv,0.235622965,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.6_SRR1761666.cmseq.csv,4.81981982,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.10_SRR1930128.cmseq.csv,4.708632493,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.4_SRR1929574.cmseq.csv,0.714565228,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.45_SRR1930128.cmseq.csv,8.299624386,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Teenager/refined_bins_50_10_renamed/Teenager_metawrap_refined_bin.58_SRR1761717.cmseq.csv,4.190240453,Co-assembly
